114785	11266
114781	29761
114781	10980
28996	10048
28996	6497
28996	4086
28996	4087
28996	4088
28996	5371
28996	8626
28996	7341
28996	10238
28996	4204
28996	57659
28996	6478
28996	7157
28996	6477
28996	7329
28996	2033
28996	8717
28996	26118
28996	4214
28996	4193
28996	6613
28996	8454
28996	8312
28996	6672
28996	3159
28996	4602
28996	94241
28996	51701
28996	861
28996	1616
28996	1387
28991	150684
28991	28952
28991	51397
28991	54939
28992	2099
28999	5565
28998	54148
28998	51253
28998	57129
28998	65005
28998	3396
55290	54726
55290	23534
55290	4430
55290	64328
55290	6908
55290	26155
55290	5825
55290	4141
55290	9688
55290	50628
55290	23039
55290	54919
55290	9131
55290	23214
55290	55210
55290	55627
55290	55215
55290	6520
55290	23451
55290	55161
55290	10985
55290	8813
55290	79711
5989	25
5989	9500
5989	3344
5989	118
5989	3065
5989	4784
5989	4782
5989	4781
55297	26088
55297	2130
55294	8030
55294	64764
55294	5663
55294	5469
55294	6720
55294	10025
55294	10001
55294	5071
55294	10891
55294	9282
55294	29079
55294	9978
55294	898
55294	9440
55294	8454
55294	4609
55294	400569
55294	9862
55294	4602
55294	4791
55294	4779
55294	112950
55294	6790
55294	5300
55294	6500
55294	9399
55294	9412
55294	688
55294	23389
55294	9968
55294	9969
55294	4851
55295	22985
5982	79075
5982	5111
5982	23476
5982	5983
5982	5981
5982	5573
5982	5984
5982	5985
5982	10868
5982	63922
5982	672
5982	5884
5983	23476
5983	5111
5983	79075
5983	5981
5983	5984
5983	10868
5983	63922
5983	5884
5980	10459
5980	51455
5980	4085
5981	23476
5981	5111
5981	5884
5981	672
5981	5985
5981	6613
5981	7520
5981	1019
5981	3065
5981	8243
5981	5984
5981	595
5981	5970
5987	3611
5987	7286
5987	147687
5987	1786
5987	23650
5987	7874
5987	57192
5987	79696
5987	3065
5987	9099
5987	85302
5987	170954
5987	7321
5987	7322
5987	7323
5987	57596
5987	79025
5987	5371
5987	7329
5987	22954
5987	5925
5987	51619
5987	79047
5987	5287
5987	81603
5987	55324
5987	4110
5987	3646
5987	8697
5987	54551
5987	53826
5987	7704
5987	1977
5987	4739
5987	84106
5987	9929
5987	64127
5987	8930
5987	54820
5987	221184
5987	373
5987	1108
5984	23476
5984	5111
5984	10193
5984	5985
5984	10868
5984	63922
5984	3192
5984	5884
5984	51720
5984	4609
51260	1915
55347	56888
57482	830
55610	738
55610	6293
55610	7260
55610	55275
83899	386676
83899	991
6794	81617
6794	92335
6794	11180
6794	10273
6794	57599
6794	11140
6794	6597
6794	7157
6794	57787
6794	51719
6794	3320
6794	55437
6794	2118
6794	114790
6794	2289
6794	79155
6794	5562
6795	3320
6795	3619
6795	3326
6792	4204
6790	26524
6790	3619
6790	23405
6790	4613
6790	55291
6790	7157
6790	22974
6790	4869
6790	55743
6790	991
6790	2932
6790	54998
6790	5347
6790	5537
6790	672
6790	10460
6790	9701
6790	6867
6790	4790
6790	7334
6790	7161
6790	6653
6790	55125
6790	3190
6790	1660
6295	6010
271	7013
271	25913
55835	7283
55835	23332
55835	163786
55835	6491
55835	64784
55835	3902
55835	6776
55835	6777
55835	11064
55835	9662
55835	2035
55835	22994
55835	8328
55835	7534
55835	23152
55835	5970
55835	5108
55835	7533
55835	7532
274	79890
274	2203
274	51100
274	6853
274	4534
274	4609
274	6456
274	9185
274	22839
274	5337
274	273
274	23336
274	1759
274	5747
274	5338
274	8723
274	161
274	7518
55833	9908
276	8099
276	8165
276	10270
277	8099
277	8165
277	10270
278	8099
278	8165
278	10270
55839	1058
55839	55166
55839	79682
55839	79172
81671	7082
9529	54726
9529	8379
9529	3308
9529	51720
9529	79705
9529	120892
57474	84062
57474	4188
57474	23582
57474	23281
9525	27243
9525	27183
9525	10015
9525	84936
9526	84074
9526	6510
9526	10654
9526	8924
9526	9643
9526	6189
9255	1615
9255	1432
9255	3376
9255	64750
9255	4141
9255	9521
9255	5859
9255	8826
9255	7965
9255	5917
9255	3735
9520	1762
9520	3692
9520	54726
9253	7188
9253	7189
9253	23118
9253	54715
9522	8773
9522	11276
9522	10066
9522	6453
9522	6616
57473	4152
57473	2275
57473	9659
57473	84445
57473	9757
57473	9878
57473	1488
57473	10919
55291	26086
55291	26277
55291	5537
55291	54386
55291	91526
55291	23243
84126	1025
84126	6117
84126	51550
84126	672
84126	8914
84126	545
84128	3428
51268	25913
1212	3092
1212	1213
1212	9026
1212	8218
1212	10084
10892	8517
10892	7327
10892	8878
10892	84433
10892	7189
10892	6885
10892	8915
10892	23118
10892	7186
124359	10419
26576	6732
1213	8218
1213	7266
1213	3308
1213	10040
1213	10043
1213	8027
1213	7030
1213	273
1213	5724
1213	8301
1213	3064
1213	9146
1213	65125
1213	4163
1213	3551
1213	526
1213	9641
1213	2580
1213	10188
1213	2099
1213	161
1213	84557
1213	8925
1213	10938
1213	7414
1213	2033
1213	26119
1213	163
1213	9685
1213	409
1213	408
1213	1211
1213	1173
1213	10617
1213	3815
1213	57559
1213	6613
1213	6885
1213	55681
1213	10397
1213	164
1213	9026
1213	9829
1213	22905
1213	162
1213	8120
1213	1017
1213	51429
1213	26088
1213	1601
1213	4294
1213	4646
1213	7341
1213	7412
1213	3092
1213	23163
1213	23291
1213	23062
1213	4952
1213	29924
1213	80007
22877	7529
22877	6945
22870	283373
22870	5537
22870	4794
22870	91526
22870	92597
22870	23243
22871	9379
22871	9378
22871	1742
22871	9369
22872	7412
22872	10484
22872	6396
22872	10016
22872	10342
22873	1617
5985	958
5985	5111
5985	23476
5985	63922
5985	5884
22878	27095
22878	51693
22878	51112
84699	10488
84699	4783
84699	22926
84699	90993
138046	645455
138046	55285
138046	2130
138046	55885
138046	9513
138046	3183
138046	11007
138046	55145
1936	2617
1936	10533
1936	7013
1936	4149
1936	6477
1936	7178
1936	7412
1936	26277
1936	324
1936	3895
1936	1933
1936	23271
1936	2353
1936	3725
1936	3054
1936	1917
1936	1999
1936	57584
1936	1457
1936	25913
1936	1937
1936	7407
3516	25942
3516	55100
3516	8850
3516	9612
3516	2273
3516	10795
3516	6310
3516	342371
3516	84934
3516	23028
3516	23013
3516	4204
3516	27044
3516	9794
3516	22938
3516	54455
3516	4854
3516	4853
3516	4851
3514	3500
3514	80279
2688	8945
2688	5618
2688	4048
2688	11171
2688	2690
167465	2099
167465	1487
26191	2885
26191	867
26191	3932
26191	8935
26191	1956
26191	919
26191	7535
26191	9051
112950	9477
112950	6921
112950	6923
112950	84246
112950	219541
112950	54797
112950	90390
112950	80145
112950	29079
112950	892
112950	81857
112950	9443
112950	55090
112950	9441
112950	6613
112950	5469
112950	23097
112950	1024
112950	80306
112950	55588
112950	9968
90	4091
90	7046
90	4090
90	4086
90	2339
90	3624
90	8200
90	657
90	655
90	2022
90	91
90	92
90	659
93	55333
93	3625
93	3624
93	6642
93	6643
93	655
93	8200
93	2660
93	91
93	58533
93	10220
92	55333
92	3625
92	3624
92	8200
92	654
92	655
92	2022
92	91
92	9863
92	94
95	7013
95	25913
94	7376
94	1460
94	58533
94	7046
94	7040
94	2022
94	23089
94	7048
256297	9320
83478	2316
83475	1984
133522	5465
133522	3172
133522	2099
133522	7068
29765	4703
29767	6472
29766	2099
29766	85015
29761	56897
29761	6850
29761	301
29761	4738
29761	4069
29761	4646
29761	57646
29761	6613
29761	5304
29761	124220
29761	5886
29761	3851
29761	55958
29760	4690
29760	23607
29760	30011
29760	6850
29760	971
29760	695
29760	2885
29760	123920
29760	5335
29760	9402
29760	7409
29760	1399
29760	5336
29760	973
29760	11184
29760	5777
29763	8867
29763	5837
29763	8754
29763	8996
29763	10657
29763	11252
29763	8751
29763	356
29763	6147
29763	1759
29763	54386
29763	29993
29763	8976
29763	50807
1176	8943
1176	8546
1176	3667
1175	7412
1175	1173
1175	1956
1175	160
1175	79719
1174	6566
1174	93436
1174	10890
1174	10053
1174	29927
1174	1956
1174	164
1174	8906
1174	162
1173	10320
1173	3916
1173	9779
1173	653121
1173	4201
1173	23243
1173	4063
1173	8867
1173	3454
1173	1856
1173	7412
1173	55707
1173	933
1173	8650
1173	29079
1173	361
1173	147
1173	30846
1173	2580
1173	613
1173	115548
1173	1493
1173	10397
1173	164
1173	58513
1173	5045
1173	151871
1173	160
1173	161
1173	162
1173	163
1173	85021
1173	22848
1173	25977
1173	1601
1173	6464
1173	85439
1173	1956
1173	10900
1173	9513
1173	55589
1173	2060
1173	10618
1173	27156
1173	10928
23509	26270
3439	1380
23054	10062
23054	11091
23054	9070
23054	602
23054	2908
23054	58508
23054	9757
23054	6722
23054	653604
23054	3725
23054	3297
23054	2099
23054	6908
23054	1050
23054	958
23054	126961
23054	2547
23054	4926
23054	51008
23054	2957
23054	22976
23054	5925
23054	203068
23054	2033
23054	10587
23054	367
23054	5929
23054	142
23054	8085
23054	333932
23054	10542
23054	1869
23054	5468
23054	6714
23054	3172
23054	4790
23054	5591
23054	5970
23054	1387
23054	7277
23054	7068
23054	7067
23054	7376
23054	2353
23054	7520
23054	96764
23054	63925
23054	7403
23054	8648
23054	9439
23054	5914
23054	1386
23054	2100
23054	6256
23054	430
23054	2690
23504	9960
23051	4800
23051	11244
23051	22882
23051	51701
79001	10013
79843	4188
79843	4591
79843	11007
79843	30008
79843	7205
7188	958
7188	4217
7188	7293
7188	9111
7188	8767
7188	7189
7188	23495
7188	10758
7188	6426
7188	4055
7188	943
7188	7874
7188	8764
7188	939
7188	4591
7188	8737
7188	8792
7188	7186
7188	7187
7189	59307
7189	9470
7189	55611
7189	10454
7189	3654
7189	3656
7189	353376
7189	3554
7189	1540
7189	4678
7189	56957
7189	78990
7189	57161
7189	23118
7189	409
7189	408
7189	23765
7189	54205
7189	55626
7189	330
7189	7046
7189	7128
7189	6714
7189	7048
7189	5590
7189	8877
7189	8878
7189	5610
7189	3030
7189	10758
7189	5693
7189	65018
7189	10048
7189	4215
7189	6850
7189	7341
7189	387522
7189	7874
7189	3308
7189	100302736
7189	4804
7189	8887
7189	114609
7189	10606
7189	128178
7189	5682
7189	3665
7189	8517
7189	4217
7189	79666
7189	55252
7189	23495
7189	11213
7189	55658
7189	2274
7189	3551
7189	26146
7189	148022
7189	4296
7189	10906
7189	9414
7189	55437
7189	57506
7189	257397
7189	331
7189	54764
7189	5663
7189	7345
7189	5702
7189	60401
7189	5664
7189	9099
7189	5708
7189	5709
7189	92610
7189	5705
7189	5707
7189	5700
7189	5701
7189	7098
7189	1503
7189	7416
7189	51135
7189	7415
7189	23139
7189	6885
7189	100290337
7189	9861
7189	9020
7189	4176
7189	5955
7189	841
7189	5719
7189	5718
7189	1642
7189	5713
7189	4522
7189	7763
7189	7407
7189	10273
7189	171392
7189	9618
7189	6897
7189	246330
7189	4615
7189	8405
7189	958
7189	5198
7189	7323
7189	57162
7189	4591
7189	329
7189	83481
7189	207
7189	5531
7189	8792
7189	23193
7189	7335
7189	7334
7189	7332
7189	3784
7189	4914
7189	8767
7189	10771
7189	7185
7189	7186
2967	2965
2967	730394
2967	2966
2967	1022
2967	2968
2967	2068
2967	2071
2967	728340
388677	1991
388677	23475
388677	765
29101	51720
29101	10735
29101	8189
29101	5430
29101	5885
7181	8204
7181	5371
7181	8841
7181	367
7181	7182
7181	2099
7181	9759
7182	126382
7182	23028
7182	2099
7182	3320
7182	8841
7182	10454
7182	367
7182	3172
7182	23118
7182	9759
29102	4690
29102	6732
29102	10521
29102	54487
7184	338
7184	1191
7184	10956
7184	3309
7184	9451
7184	2099
7184	4193
7184	6613
7184	1956
7184	1457
7184	2176
7184	7341
7184	3313
7184	329
7184	2064
7184	1459
7185	55504
7185	1147
7185	8744
7185	608
7185	10293
7185	7874
7185	7133
7185	7132
7185	8405
7185	59269
7185	8784
7185	958
7185	85302
7185	6714
7185	3551
7185	9815
7185	4591
7185	8717
7185	126070
7185	8737
7185	329
7185	7293
7185	3604
7185	57639
7185	164592
7185	330
7185	148022
7185	7128
7185	8792
7185	10010
7185	167826
7185	9020
7185	4055
7185	841
7185	943
7185	8764
7185	8767
7185	8837
7185	51330
7185	7186
7186	55504
7186	1147
7186	5178
7186	23043
7186	10293
7186	3326
7186	10454
7186	5071
7186	8784
7186	6478
7186	3551
7186	7597
7186	1838
7186	939
7186	55707
7186	84498
7186	8717
7186	7755
7186	29110
7186	23118
7186	11183
7186	10010
7186	9825
7186	2553
7186	5991
7186	128178
7186	7128
7186	7124
7186	6919
7186	80125
7186	8877
7186	2316
7186	5610
7186	79873
7186	10758
7186	5300
7186	6310
7186	83707
7186	26003
7186	55758
7186	6188
7186	3601
7186	5859
7186	2475
7186	1326
7186	9099
7186	8517
7186	5565
7186	84445
7186	387522
7186	7874
7186	9491
7186	7133
7186	7132
7186	9994
7186	59269
7186	11035
7186	4804
7186	26150
7186	51194
7186	1856
7186	5585
7186	27301
7186	9787
7186	8737
7186	89885
7186	1407
7186	9726
7186	4214
7186	4217
7186	84708
7186	3662
7186	23495
7186	8204
7186	9729
7186	23099
7186	148022
7186	85302
7186	153090
7186	9641
7186	4055
7186	1540
7186	841
7186	25978
7186	1981
7186	56616
7186	5871
7186	57506
7186	257397
7186	10636
7186	54532
7186	170082
7186	8744
7186	330
7186	8740
7186	10273
7186	10253
7186	857
7186	25988
7186	92610
7186	51347
7186	26133
7186	27125
7186	51224
7186	7292
7186	7293
7186	3604
7186	8772
7186	60491
7186	7704
7186	60496
7186	80764
7186	8718
7186	6885
7186	81576
7186	10241
7186	2950
7186	9020
7186	25793
7186	1025
7186	1027
7186	11063
7186	8837
7186	51330
7186	55209
7186	3305
7186	116349
7186	84080
7186	608
7186	84832
7186	5886
7186	958
7186	11170
7186	8764
7186	54971
7186	23139
7186	11074
7186	4591
7186	22893
7186	51324
7186	329
7186	91544
7186	83461
7186	54469
7186	23219
7186	71
7186	8792
7186	8795
7186	3705
7186	7335
7186	7334
7186	26060
7186	2081
7186	943
7186	8767
7186	1956
7186	9513
7186	8915
7186	7187
7186	3983
7187	9342
7187	608
7187	10293
7187	8740
7187	7874
7187	60401
7187	23636
7187	8792
7187	8784
7187	958
7187	836
7187	7329
7187	8615
7187	939
7187	4591
7187	8737
7187	29110
7187	329
7187	55593
7187	7293
7187	3604
7187	55611
7187	330
7187	148022
7187	6714
7187	10010
7187	9641
7187	9020
7187	4055
7187	26146
7187	943
7187	10758
7187	8764
7187	8767
7187	10771
7187	57506
7187	80342
7187	115650
875	7341
875	9146
875	7329
875	9513
875	3064
3434	3646
3434	3433
3434	3437
79848	57096
79848	8481
79848	5108
79848	9662
8548	8658
8548	5565
8548	57862
8548	26003
8548	5862
8019	23476
8019	4609
8544	4093
8544	602
22954	10152
22954	10401
22954	7335
22954	7334
22954	2810
22954	56893
22954	7323
22954	148581
22954	5152
22954	387522
22954	6310
22954	64400
22954	7356
22954	7324
22954	84062
22954	7529
22954	7322
22954	29979
22954	7321
8541	5515
8541	8500
8541	26059
8541	28964
8540	8443
8543	3836
8543	8861
8543	672
8543	9079
8543	1487
8543	5932
8543	5468
7456	4690
7456	7454
7456	2885
7456	9454
7456	11060
7456	2017
7456	3055
7456	8976
7454	8440
7454	23048
7454	147179
7454	5295
7454	392
7454	6453
7454	5335
7454	8522
7454	9322
7454	9051
7454	4690
7454	2885
7454	2268
7454	1399
7454	51225
7454	5782
7454	3937
7454	998
7454	3932
7454	3702
7454	6714
7454	3055
7454	7006
7454	51429
7454	10094
7454	695
7454	1457
7454	7408
7454	2533
7454	5879
7454	50618
7454	2534
7454	57381
7453	10938
7453	7013
7450	2811
7450	11093
7450	1277
7450	2157
7450	3309
7450	811
4593	23345
4593	3320
624	1636
624	4842
2743	10243
7458	1973
7458	83638
4591	705
4591	9618
4591	147687
4591	55872
4591	7133
4591	9055
4591	11170
4591	4804
4591	26150
4591	79027
4591	117178
4591	27301
4591	9787
4591	11284
4591	51224
4591	1315
4591	9729
4591	10445
4591	10010
